,tweet_id,engaging_user_id,probability,prediction
19,AAB991DF2E250677775BA0A16EA767C6,00005A197A6EDCF7203D74FE49D1977A,"[0.9955527753364166,0.0044472246635833546]",0.0
20,36DE08ED9ED0BF6765D6B9C3F3898E9C,00005B5734CD2CB88CBD541ADEBA0F4F,"[0.9948700564150051,0.005129943584994904]",0.0
21,6B0D7E7293D406BDFF7F62BFEE7F4721,0000675DCCACC60EBD6730C8B045C63D,"[0.9930319619432414,0.0069680380567586925]",0.0
22,C49B96BF6E617F8A0D762375E3F22455,0000675DCCACC60EBD6730C8B045C63D,"[0.992713996919394,0.00728600308060607]",0.0
23,342651094154B0D1EF11DAE43A7B153B,00006B88F1B1F669C69E886F71FA0562,"[0.9953719372535375,0.0046280627464625945]",0.0
24,E6A22E48CDBFAA87D68D14D0A3AAC388,00006B88F1B1F669C69E886F71FA0562,"[0.9967523753990065,0.0032476246009935836]",0.0
25,B976BE842BFF422F908F8D2F35AF9A75,00007745A6EE969F1A0F44B10DC17671,"[0.9955312444243031,0.0044687555756969905]",0.0
26,5681CB9D6FFFB842D1C79E91110DD022,00007C6F44F143C51F142F109DC84E3F,"[0.9940586788787236,0.005941321121276473]",0.0
27,6BCF4BFED5822E4253C77DD532B40F21,0000805138B2893E49E988E2429E9B23,"[0.9967453112483611,0.003254688751638964]",0.0
28,59FC057E68B030EFBCFDDBCD8C567082,000082C9BAAA31325CC3E1C1D65CC6EF,"[0.9967862495137629,0.0032137504862371166]",0.0
29,74E5A5893BA060F2E4A41BDB5E1694FB,000082C9BAAA31325CC3E1C1D65CC6EF,"[0.9944267940036576,0.005573205996342422]",0.0
30,B44670DDF3CDEB327D2AA1461F9C5AFF,000082C9BAAA31325CC3E1C1D65CC6EF,"[0.9948700564150051,0.005129943584994904]",0.0
31,173BBB29D8D1B3A2967D32C0A0C75F50,000085C3AE598387700C7C7D71FF9022,"[0.9473219574335172,0.052678042566482876]",0.0
32,1CA861B45988FA6B29173A7E9908E65B,000085C56613B04BE959892220AC08BD,"[0.9957393271307422,0.004260672869257717]",0.0
33,C9AB987D6FF59E01FB680BCD7E1EF17D,00008E9A2F95C7D0590584CEBF940364,"[0.9968173949048582,0.0031826050951418287]",0.0
34,5C7144D5D10489FF3EA31B56AD42F9E1,000094FFB24B920153645C25CBA720B4,"[0.9943564743254459,0.005643525674554003]",0.0
35,AA006F253443DE587CA2F8D334058835,000094FFB24B920153645C25CBA720B4,"[0.9975136028342012,0.002486397165798689]",0.0
36,592E71090407E657DBE858130FE2880C,0000973510919BB1FC29DFB96309CFF0,"[0.9448331464350186,0.055166853564981425]",0.0
37,A72D86A37F4BA21FAC566DE90B95B020,0000973510919BB1FC29DFB96309CFF0,"[0.9425018422313262,0.05749815776867378]",0.0
38,92AE91294FBEB84EF8DFB5F3EE85582E,00009DD2CD7DA472ED08590B4E6CE6DB,"[0.9975136028342012,0.002486397165798689]",0.0
39,D0F8A63A431620A161D2F26159BD037B,00009DD2CD7DA472ED08590B4E6CE6DB,"[0.9944369217842193,0.00556307821578071]",0.0
40,B1EF33B9A23E880FFF92418DDB32C30D,0000A44EC17D527A86A93082E1187947,"[0.9948700564150051,0.005129943584994904]",0.0
41,E05931F6C3ECAC73D42ED1221F1544EC,0000A44EC17D527A86A93082E1187947,"[0.9933934538324982,0.006606546167501795]",0.0
42,495C9E5F3F6539C1A42BDACE11A6F45F,0000ABD70C12C5D2381B775919BF88FC,"[0.9967329898165005,0.003267010183499434]",0.0
43,173EF56CE882A3DB0A1BD02317D4ACF0,0000B0CAB9BADF2CC04596E5D543892F,"[0.9950540860169044,0.004945913983095666]",0.0
44,52850B759C3A28B7E534367CAEBE4ECB,0000B0CAB9BADF2CC04596E5D543892F,"[0.9948700564150051,0.005129943584994904]",0.0
45,9A8914DE5B7015789ACB39291BEBC860,0000B0FC79B58C266D14DFB7463CF180,"[0.9957689440798223,0.004231055920177629]",0.0
46,E37730CFBCFBA82B8050453D9F96D883,0000B75111487069359C9D2563B75227,"[0.9945127943183619,0.005487205681638071]",0.0
47,EE89D43F5AADEDA19E27763E6A82949A,0000BB8B8D28ED916ED0E0858EB9FB21,"[0.9945720613022984,0.005427938697701765]",0.0
48,8D5F9F3C656561AE81956F0FB988A2E2,0000BD0FCB197B416BF84E9BAD52AD1C,"[0.9946798838515427,0.005320116148457305]",0.0
49,A6C527DC3195272B81103E7736D433AF,0000CD54D0C4B7940B1C77B822D7D4F8,"[0.992672488211339,0.007327511788660932]",0.0
50,18DEC2701305A0267CA57B35920256A8,0000D9B1FCD8A666F028472EBB76183E,"[0.9968923022377242,0.003107697762275828]",0.0
51,E17CD78870D96ED9E6336F63848AD6D6,0000D9B1FCD8A666F028472EBB76183E,"[0.9970703404228537,0.002929659577146207]",0.0
52,31FD9385446A48D83ECFD0CC48676C9E,0000E09352582F1C98EC3560A42F748A,"[0.9948700564150051,0.005129943584994904]",0.0
53,59507515E9887DEDBF77BF9942FF2687,0000E09352582F1C98EC3560A42F748A,"[0.9971003796937055,0.0028996203062945573]",0.0
54,79D0D6CAC5CDF9B198A5A44DAF1400E8,0000E09352582F1C98EC3560A42F748A,"[0.9948700564150051,0.005129943584994904]",0.0
55,B99FCA5F587FAAAEB8C50B8BED926D8B,0000E09352582F1C98EC3560A42F748A,"[0.9948700564150051,0.005129943584994904]",0.0
56,EDA74ED540C0BC0A856B1882F6ADE736,0000E09352582F1C98EC3560A42F748A,"[0.9953610842252465,0.004638915774753478]",0.0
57,ED883D32335A0E051DCB8597F00D85DE,0000E2174E88F05620E3D051EB2D65C5,"[0.9958886575392002,0.004111342460799713]",0.0
58,16F6150185BA3058CB7E153CBE282A04,0000E4620345ABC237A8AB8527BC299D,"[0.9948700564150051,0.005129943584994904]",0.0
59,55C60D12E07B001EB171F288A8DBC1CC,0000E828BCD98ED628F5FC6160E1EEE3,"[0.9929254337293347,0.00707456627066531]",0.0
60,16A74D86D7295049C0DA5CFE0CE4035D,0000ECA47FF64B2DAB9802995A8BAB1D,"[0.995893232463831,0.0041067675361690596]",0.0
61,7D25643900460151E881A61A9D381838,0000ECA47FF64B2DAB9802995A8BAB1D,"[0.9972606573162057,0.0027393426837943107]",0.0
62,ABF4A8BA129352B62854F952BC56460D,0000ECA47FF64B2DAB9802995A8BAB1D,"[0.9971005206126724,0.0028994793873275593]",0.0
63,DD6EDCAC926E0305F62219FC75D5B213,0000ECA47FF64B2DAB9802995A8BAB1D,"[0.9940695319070144,0.0059304680929855875]",0.0
64,4F7E923BBAD01DB35DAE8C3963089E35,0000ECBE5F5CD9870AF7BB3DF707897A,"[0.9960031018984095,0.003996898101590456]",0.0
65,5189716FC6B84E38D7614ACBC8E527AD,0000ECBE5F5CD9870AF7BB3DF707897A,"[0.9948700564150051,0.005129943584994904]",0.0
66,B87BD6C4089A5B8B473A09A8D2AA19AD,0000ED04EB07871ED84C81D51EE67868,"[0.9938165863890187,0.00618341361098121]",0.0
67,59108883C82284A0F2C860E64ACD44DF,0000EFF93D712AE07372A508E233F378,"[0.9916017425875235,0.00839825741247648]",0.0
68,5EA854E28122C5FE3E96C5B1A1CD8860,0000EFF93D712AE07372A508E233F378,"[0.9951970245344878,0.004802975465512198]",0.0
69,4C88EF7AF14693157BE4FC3698899935,0000FFB5C12C727C1898812DB1EAE8B1,"[0.9936106164221945,0.006389383577805448]",0.0
70,53E7CB52931E42DFD65EA37C69AB9A75,0001024FF800D917C59BBD180FC1FEA2,"[0.9941189567603719,0.005881043239628086]",0.0
71,E6C95D56BC1F8FC369CC8D9B13CFAB42,0001038E650545BC18CB8D686122EB42,"[0.9967862495137629,0.0032137504862371166]",0.0
72,7A0220D2A252DB2C4D8E848D42E8B8CF,0001064541355DED94A2D768457C8BC3,"[0.9971003796937055,0.0028996203062945573]",0.0
73,0B31C65DBDB70FBFA1FCD606C46E4C36,00010EB063EB8EC64A009AA80DC3F18F,"[0.9964682844899155,0.0035317155100844932]",0.0
74,7536BA4E31C6FCCF53BC767339158EBA,00010EB063EB8EC64A009AA80DC3F18F,"[0.9943653898951801,0.005634610104819907]",0.0
75,4CA1D184917CAB208082C3521644C7A5,0001117A32C522F1EE06829E36B62123,"[0.9968400150122239,0.0031599849877761723]",0.0
76,50E944FA54A342250C1038E9CDF04CEC,00011513459EA78C717C120F1F2CF844,"[0.9967523753990065,0.0032476246009935836]",0.0
77,EE14F838D6012F38832C046819885852,0001202124A4854FF347B8CE8A4663B0,"[0.997195637810354,0.0028043621896460666]",0.0
78,32ACB7BBA864379E56DD0CC7C1DC3C68,000132FE8FA9AB1EE8B069C82EF4196C,"[0.9931773396423396,0.006822660357660443]",0.0
79,BB3ACA6385642AE1440E147A5E05D08C,000135525DC69CAFAABADDEC49A983B6,"[0.9972715103444966,0.002728489655503426]",0.0
80,58812816F3A996DD6F575ED5DF237404,00013A9709B40D1CE9A97511DA6942CA,"[0.9949282636327,0.005071736367299909]",0.0
81,E37A37C34BEB206A3AEEF33952960D0D,00013A9709B40D1CE9A97511DA6942CA,"[0.9968406218875531,0.0031593781124469402]",0.0
82,5BC580806697CAFD3F7E5825E2C98F78,000148268865A4E5755B6888B858B6CC,"[0.9954730860916566,0.004526913908343309]",0.0
83,1D8CFCB597B2A918B14B2FD26B52AC9B,00014B4228BFD632C943FF04CF4C71CB,"[0.991841413886676,0.008158586113323972]",0.0
84,8FA74396A152743ED956FF8B855D39F9,00014B4228BFD632C943FF04CF4C71CB,"[0.9951970245344878,0.004802975465512198]",0.0
85,A85D7EC3C2359B6D12A4BA72AEEF6A12,00014C2C8A048F31E8025CDDF9A234B0,"[0.9971462129569965,0.002853787043003567]",0.0
86,513B16DF61661A226D213F5EC6FCD730,00014DA5F252B27ADE2CBEDA05EF8837,"[0.9963391522585106,0.0036608477414894524]",0.0
87,6DBB15E3EB401396A087D483617282C1,00014E23603C93371253BC6482BB48BD,"[0.9955149895583352,0.004485010441664822]",0.0
88,D9DA59404BBC14B14F1E9AE057A77433,00014EAE9D63291E9ECF17A6390424E9,"[0.993980842700311,0.006019157299689057]",0.0
89,F2FD637A5C20DE54C6BD620BE182BAC2,000154DA6C3042A7DC9450FB6BFD936B,"[0.995719035227847,0.004280964772152959]",0.0
90,4C63BC44802D54C4D5A4A9080A61053A,00015B9DFD463EB072C6D0FD73080D56,"[0.9957393271307422,0.004260672869257717]",0.0
91,DA02E31378184E91A87DFBD3E5F9C85F,0001616A0619C2EDD8D80D14DF25A680,"[0.9945026665378002,0.005497333462199782]",0.0
92,881459C0522EC3816C8DA10D656FD8E3,0001655289B9BBCCB424E03AE2F97EC6,"[0.9945026665378002,0.005497333462199782]",0.0
93,ADDC384292CD411EDD016EF6BDC0E9F9,000166D99004B9706D78C20E5044A813,"[0.9967824146698581,0.0032175853301419344]",0.0
94,A93BEF3209B1C739DDBB9988A7E87BF8,000167FA4EB3DA3B9D43E75C058178B6,"[0.9956440690140939,0.004355930985906208]",0.0
95,AF87FEB33ADBB4C359D11A133E54EA56,000167FA4EB3DA3B9D43E75C058178B6,"[0.9939936593728718,0.006006340627128227]",0.0
96,4CC7703451C2298ED6FF74ED540EE0DC,000177CFF90AF62239B9ED03591EAAB7,"[0.9951320050286361,0.004867994971363954]",0.0
97,3A9427306D412F14801478D928AFBB9F,00017E33EAE288082E63A20A92776162,"[0.993303318337699,0.006696681662300932]",0.0
98,68A17263316C9D36E45FB9BEB1D6407F,0001859BEB8870787674D7606A7D50FB,"[0.994736120993057,0.005263879006943044]",0.0
99,1C2290E8360D62B9A219F9A9A9524C51,000186DF00A3E5122DCEAB04BDB7757C,"[0.9975136028342012,0.002486397165798689]",0.0
100,1853F3F09F4C0D048B08536D9DBCB3B4,00018FE0FD13BA25E189E87512A4986C,"[0.9970703404228537,0.002929659577146207]",0.0
101,A8BFA706EA65916F4999BDD511524C38,000195A067DD1552BAAF01B9F2465672,"[0.9937407138548762,0.006259286145123851]",0.0
102,4A00EAA6A14827C8611619BA1F65C508,000196FEE222DFD3C4D6F0746EE98D9C,"[0.997195637810354,0.0028043621896460666]",0.0
103,A2D55CB65612AA44A0A3D46AEFA5264A,0001B768C7AED4FE66BF6672FFA806EA,"[0.9945720613022984,0.005427938697701765]",0.0
104,66E4875E781C174973259245C410E575,0001BFEF0568442E5C7E499244777DB1,"[0.9941217347403054,0.005878265259694662]",0.0
105,126AC7F5689E5E2E60A8205C08DBEAC4,0001C2543B7DFBEE344A6B5752202F91,"[0.9941168860964185,0.0058831139035814784]",0.0
106,3CA6E5C4A565FAD58162EA7E7A7FD620,0001C768B4425FB41A8A952E2622E6F6,"[0.9970378665244262,0.002962133475573772]",0.0
107,CD0203ED10421FB649C7DFB8C098B627,0001D2A7AB2F6688E5E29AAA45F101B0,"[0.9967641424780812,0.003235857521918813]",0.0
108,0A48CB495825653040F5093EDEF1ECAD,0001D755799C69117DA14A3D279F41EF,"[0.9954483368675027,0.0045516631324974575]",0.0
109,5B11391C9F6BF642988254F5296A8829,0001DB057A33D4C7F14E846929E9F6EF,"[0.9941528308751284,0.00584716912487162]",0.0
110,2DA0EF0804715DC0BBACC5BD602EDE9F,0001DBFCF58C5069CF30F25BEC2FC602,"[0.9951320050286361,0.004867994971363954]",0.0
111,1C11DDCED6A63D959B14197FD694B496,0001DC8B26F67A0038E4AE547BCCFD13,"[0.9948700564150051,0.005129943584994904]",0.0
112,711208684AC0EC9D48A365F269784246,0001DC8B26F67A0038E4AE547BCCFD13,"[0.9941427030945666,0.005857296905433331]",0.0
113,AFC557F408D25F979079439F93A44C6F,0001DC8B26F67A0038E4AE547BCCFD13,"[0.9952270638053393,0.004772936194660548]",0.0
114,200169E2441318F534825188CA3890E4,0001DE027B2700FF4A59FC800BAB893A,"[0.9974914957985197,0.0025085042014803857]",0.0
115,32BD493E4E38AAFA43A100CAA7C1DDC2,0001DE027B2700FF4A59FC800BAB893A,"[0.9955573502610473,0.004442649738952702]",0.0
116,400AB467C9C57AF7FD09B847FA534124,0001E635BEE0829FEEED1E0054DF8868,"[0.9967523753990065,0.0032476246009935836]",0.0
117,65EEF5E7980550858ACAD05B8A2CD053,0001E635BEE0829FEEED1E0054DF8868,"[0.9941727423654184,0.00582725763458168]",0.0
118,A5822361754524C7152BD37822ED3BB5,0001E7E34DFF1C3FD006B6AF4826FB63,"[0.9957949077619898,0.004205092238010319]",0.0
119,C9FE9740ACF95DBC3C7FA5CDD20E73CB,0001E910AD6A9BC0F1EDBCD2841131E4,"[0.9948700564150051,0.005129943584994904]",0.0
120,6EE142C9218D44BB4BAA82D4E509DBE4,0001F2D9755A4A71C8CE454538F40D5C,"[0.9956288997330478,0.004371100266952095]",0.0
121,BA1706438ACABB8CA55741A48186BF91,0001F2D9755A4A71C8CE454538F40D5C,"[0.9946109390012318,0.005389060998768249]",0.0
122,C72741A48F00C671D9506C58AC7CF317,0001F2D9755A4A71C8CE454538F40D5C,"[0.9975718100518962,0.002428189948103695]",0.0
123,FB4A40BEEE06E237B5E46BF284E73CC9,0001FAB86813833D82E89B289B6521D4,"[0.9965441570240582,0.003455842975941853]",0.0
124,3EBE0DEA7830230A68B17E361EDA68CA,0002052D85F30E10CA4A8CDEFF2F9DDA,"[0.9965441570240582,0.003455842975941853]",0.0
125,59A849BE6FA93EB301D1C1651FD91490,0002067ADFB910D6F9AF87D90010B85A,"[0.9944967683004273,0.005503231699572656]",0.0
126,08C68192D078481DDD11D915D2E9A793,00020AF5403182B69B77556F21E967F2,"[0.994521852780361,0.0054781472196390145]",0.0
127,4535F4E6AE56E9DEF662FB16B7894C43,00020AF5403182B69B77556F21E967F2,"[0.9975786223400531,0.002421377659946934]",0.0
128,95764FD75319F3D2FF9A3C58B94BEFD4,00020AF5403182B69B77556F21E967F2,"[0.9912343527103186,0.008765647289681358]",0.0
129,04A7BD38F1A9C5C5D06E8D2B0B5CB32E,000214EE7197652DFD39836CF9E1B895,"[0.9968282479331491,0.003171752066850944]",0.0
130,1C937466873F1082C258F4C5F1EE7A7D,0002158BCA6C7B76C47372532C5F57E0,"[0.9971132528930239,0.002886747106976148]",0.0
131,C3183837A5AEA52B6DCBFF9E8ABEA5AE,00021644F9BBBBEBF5CD896F25FF1497,"[0.9951620442994876,0.004837955700512303]",0.0
132,10EBDB40D247782606E6DB34D16E798F,00021A09DFE80C3DB7628FEC97E00237,"[0.9952638939729951,0.0047361060270048865]",0.0
133,8133C73137212C2BDB04FB673192215E,00021A09DFE80C3DB7628FEC97E00237,"[0.9968621220479056,0.003137877952094476]",0.0
134,F4519F644C174ED5C3F612A2C177A341,0002262502576AA4E342B3DDFF01DB9E,"[0.9964273462245137,0.0035726537754863412]",0.0
135,46954FEFE806F93B89AEF116004C6434,000227CC0AC6C74FE4F36257E900A45C,"[0.9948700564150051,0.005129943584994904]",0.0
136,8D35985AECCA2E99C0A191D2FA795589,000227CC0AC6C74FE4F36257E900A45C,"[0.997195637810354,0.0028043621896460666]",0.0
137,1254AB8F0BA9A3FBFA2C88D2071F5831,0002287558A08F192EDB24A07005C498,"[0.9928822961674297,0.0071177038325701495]",0.0
138,CE634D5332EB88D9D7BAF7472661AEA5,0002287558A08F192EDB24A07005C498,"[0.9942185756287094,0.005781424371290691]",0.0
139,9A72D39CFC9D642B9B8ACF50EC3C9ADF,000229EC85C9E0029D14F9537A1DC49C,"[0.9935275335843359,0.006472466415664162]",0.0
140,B15A3853E854A34FA7B6DF816EBFE8FC,00022C46AF4D23535A5757286B44C777,"[0.9913935242125753,0.00860647578742475]",0.0
141,FA394C2578672DB77F48AFE86B6B8D72,0002332423BCF275FE2A4F896C437839,"[0.995306771183387,0.004693228816613091]",0.0
142,B0F1E5EE81DFD984D8BBB88098861727,0002417729C921555E041B46F4395215,"[0.9941427030945666,0.005857296905433331]",0.0
143,D3C06810F62B22A5D587BE8F7B7F8181,0002417729C921555E041B46F4395215,"[0.9934337156465339,0.006566284353466037]",0.0
144,BAA2917A9BEBAECE6C1C96B34A05AE8A,000241BBA4217D6A3D0E680BFF2CEF87,"[0.9941345514128661,0.005865448587133832]",0.0
145,94F1D7FF1710EBAC16022010921F2D3F,00024A1668064D467B65A58EC25C25FE,"[0.9956402869458353,0.004359713054164682]",0.0
146,927C1F9BBF022026C92BF2C08CCF08D9,00024A198A6344CE6D951A9A7145E5F2,"[0.9972606573162057,0.0027393426837943107]",0.0
147,2B6B5A9079863D0AE1DC27A578651BBC,00024B6D99B740EC9E563171E8D92B52,"[0.9976544948741957,0.0023455051258042935]",0.0
148,5E9CDA5A3EFF6446505262FFEB0F0E9F,0002510F681D1A17C9019421C7FF7FE8,"[0.9941345514128661,0.005865448587133832]",0.0
149,0F82D1A4E38A47212FEE4C7D5702A0EE,000255EAFA75B93183FCCBD4E5CBE423,"[0.987918876095822,0.012081123904178027]",0.0
150,644B3EC4F68FC5CB427843F1B064D353,000255EAFA75B93183FCCBD4E5CBE423,"[0.9940695319070144,0.0059304680929855875]",0.0
151,8D280F5E8EF60DF08994BEAAB3321307,000255EAFA75B93183FCCBD4E5CBE423,"[0.9943037116100003,0.0056962883899996765]",0.0
152,E940CA498E7DCE829F716312995B1712,000258BE6E94A66160C54B5566E3A43A,"[0.9957906779693759,0.004209322030624049]",0.0
153,84CDEC092E3E2BE873FC6001C5668FEA,000261E8F7FCDAD8188230B8925328E1,"[0.9953610842252465,0.004638915774753478]",0.0
154,EE32A3CB6E4172F3DB63FC76F5E7FC4E,000261E8F7FCDAD8188230B8925328E1,"[0.9945778138242136,0.005422186175786315]",0.0
155,8C3CFEC292E014929C40898C5F3B44EC,0002636DB9955EE670D3789FC63F6A52,"[0.9971005206126724,0.0028994793873275593]",0.0
156,B547591FE1C641F0076EE78AD2565378,0002649F5760C93012FD19AC6474B177,"[0.993751566883167,0.0062484331168329655]",0.0
157,514CF0A3462D473338A1226A416F6CCD,00026511AC87BA53085996333D78BDCC,"[0.993955677826315,0.0060443221736851144]",0.0
158,6287954C72317854305ADBCDAD652ABE,000269A50293CC2B1E9C72B287FA624E,"[0.9941427030945666,0.005857296905433331]",0.0
159,ADF24FFD18E421F2180FA6B381DEF826,00026B07175004E1BA08E4DA69AA6B88,"[0.9956440690140939,0.004355930985906208]",0.0
160,816ED2960D0D00FA138FA888D1E476D6,00027067FACA7F2FFB4CB3D8D4795E5C,"[0.9927483607454818,0.0072516392545182926]",0.0
161,C332203936350E18CD01F6E7D2A5E308,00027E56D50C808411D66A7EAC0AFB7B,"[0.9930205485697824,0.006979451430217533]",0.0
162,1626C87DEDD1EBFC8ED9643145BC229B,0002872BE6C0C71B038B79E2A8391442,"[0.9956790492490939,0.0043209507509061025]",0.0
163,997E438A7C97B108FBF91A2986255DC7,0002884C0ED8AB312C1A4ECAD04F990A,"[0.9970703404228537,0.002929659577146207]",0.0
164,D2EEEE3406A7FA39CB80B81F4A0CA8B9,000289671AC3246FC841C45150185C2C,"[0.995815199664885,0.004184800335115077]",0.0
165,F1DA0432423F11CFF8BE368E3D0DB616,000289671AC3246FC841C45150185C2C,"[0.9930663257693292,0.006933674230670915]",0.0
166,70E2BDFD97DE884C499AC00CD4EB184C,00028D01F5157B58C170B17CBDAC67D7,"[0.9958886575392002,0.004111342460799713]",0.0
167,0D19AB2B7CF76DC16B2F8FEA755256D8,000290FBA37D89737B5D8BF29BBB56B7,"[0.9942185756287094,0.005781424371290691]",0.0
168,9B3F211393B5A6E34B9D558216B0706C,0002915BEFDC685D4D20F69E573CEF42,"[0.9951659144031708,0.004834085596829223]",0.0
169,2A0F2BE505C24A1F2C74B364CD5B7FDE,0002922A66A996452DD93AC2F040C590,"[0.9971003796937055,0.0028996203062945573]",0.0
170,D301FA86916F2BA96250596A3A71E0D9,00029B7ACDAF7E614BEEFEF4246EFEE3,"[0.9951902122463311,0.00480978775366896]",0.0
171,B226DAB703E9AACF5FCCCA879F3EAA63,0002A3D7A02C1D269FD136500342C274,"[0.9953299388341513,0.0046700611658487675]",0.0
172,4DB7A395E6B3B90F53ED9249BEF9BF5C,0002A64A4430CF0FE7845370BA326503,"[0.9909770556344908,0.009022944365509137]",0.0
173,20FE1F3D91892F6EE2D2A21C062288D1,0002AB328406F42E1DCD1123BF7807EC,"[0.9960572921545896,0.003942707845410341]",0.0
174,4B758380457EA94811DAB7D0A501404E,0002ACA47538BDE0F0CA542EDCC11965,"[0.9975786223400531,0.002421377659946934]",0.0
175,95074A16BA55AC176A0A4A421F29BE1A,0002B4AECF587E1789FAA5028487CB18,"[0.9957549217832365,0.004245078216763462]",0.0
176,21E51664057EB4717160382FB6999D99,0002B4BA9C61535D4FA4F46359D0EA5B,"[0.8940820467803855,0.10591795321961459]",0.0
177,8DFE2364540068C0A9A35D1B23D3466A,0002BCD4EF7E4683476F64116961FE9A,"[0.9948700564150051,0.005129943584994904]",0.0
178,C2714D44C5F506DDB92CF5A56BAF26E4,0002C72CB733C10260BAAF0CED4B2C42,"[0.9967862495137629,0.0032137504862371166]",0.0
179,553785362E6A30887130332F97C2AFB1,0002C9CB5FE681D02D331570304876C5,"[0.996035185118908,0.003964814881092037]",0.0
180,AB005CA61C5F0556F3D8FDCDE671218A,0002CBDC515C41C9A08C2080A5190B38,"[0.9967641424780812,0.003235857521918813]",0.0
181,2B39AC627E0FC8C1860E679327E1DC95,0002D6B94CAAF750A95AAB45023EAF3E,"[0.9945859655059142,0.005414034494085813]",0.0
182,9370AF82F05BCBFD6607EC4C7180699D,0002D6B94CAAF750A95AAB45023EAF3E,"[0.9965441570240582,0.003455842975941853]",0.0
183,E2BAF626ACF7519BB284F300BE27625B,0002D6B94CAAF750A95AAB45023EAF3E,"[0.9941427030945666,0.005857296905433331]",0.0
184,4926118DEC31B9FDA00AB40A9AF7833E,0002D6D18E8B7DE903FDC31853C808E4,"[0.9951320050286361,0.004867994971363954]",0.0
185,78FDA0AB2903E5DFDC2D5D066B4949DB,0002D8CA4EA24F313D4B59788D074D19,"[0.9953610842252465,0.004638915774753478]",0.0
186,ECF4D5DD33BF369165D3E94AABB485C9,0002D8CA4EA24F313D4B59788D074D19,"[0.9967523753990065,0.0032476246009935836]",0.0
187,78CFF95A23FF1CFBC0241D6B96C2B007,0002DD1D6970633DFB3C73AE5C8D6148,"[0.9905337932231433,0.009466206776856655]",0.0
188,1F5F5CE058D2A9DD1B2C1F6FA96D2D79,0002E1A2FC41C32223F72B72EBFE66A5,"[0.9941124443771845,0.005887555622815529]",0.0
189,B2E9D0E1B7427B2DB17B22AFEBCE0D05,0002E1A2FC41C32223F72B72EBFE66A5,"[0.9942990545051806,0.005700945494819324]",0.0
190,0B4682E3F558676642FA3D6A77968324,0002E23D0854CECD37BE6F94886776D2,"[0.9925223327241962,0.007477667275803698]",0.0
191,242EE949F4D49C13CBF6F31240085854,0002E23D0854CECD37BE6F94886776D2,"[0.9969765664071147,0.0030234335928852195]",0.0
192,A9B1DE2F4F8C8CD74417F3341C92232C,0002E28DC5BF1CB7A6178C0CCAD2409F,"[0.9971462129569965,0.002853787043003567]",0.0
